origin_id	origin_city	destination_id	destination_city	distance_line	distance_road	distance_railway	is_adjacent	same_province	gdp_gap	income_gap	population_gap	industry_structure_similarity	poi_structure_similarity	hsr_direct_flag	hsr_train_count	hsr_min_travel_time	hsr_avg_travel_time	hsr_service_intensity	geographic_friction	geographic_friction_confidence	geographic_friction_entropy	geographic_friction_prob_0	geographic_friction_prob_1	geographic_friction_prob_2	geographic_friction_prob_3	geographic_friction_prob_4	geographic_friction_rationale	transport_connectivity	transport_connectivity_confidence	transport_connectivity_entropy	transport_connectivity_prob_0	transport_connectivity_prob_1	transport_connectivity_prob_2	transport_connectivity_prob_3	transport_connectivity_prob_4	transport_connectivity_rationale	administrative_barrier	administrative_barrier_confidence	administrative_barrier_entropy	administrative_barrier_prob_0	administrative_barrier_prob_1	administrative_barrier_prob_2	administrative_barrier_prob_3	administrative_barrier_prob_4	administrative_barrier_rationale	economic_complementarity	economic_complementarity_confidence	economic_complementarity_entropy	economic_complementarity_prob_0	economic_complementarity_prob_1	economic_complementarity_prob_2	economic_complementarity_prob_3	economic_complementarity_prob_4	economic_complementarity_rationale	functional_complementarity	functional_complementarity_confidence	functional_complementarity_entropy	functional_complementarity_prob_0	functional_complementarity_prob_1	functional_complementarity_prob_2	functional_complementarity_prob_3	functional_complementarity_prob_4	functional_complementarity_rationale	migration_cost	migration_cost_confidence	migration_cost_entropy	migration_cost_prob_0	migration_cost_prob_1	migration_cost_prob_2	migration_cost_prob_3	migration_cost_prob_4	migration_cost_rationale	accessibility_advantage	accessibility_advantage_confidence	accessibility_advantage_entropy	accessibility_advantage_prob_0	accessibility_advantage_prob_1	accessibility_advantage_prob_2	accessibility_advantage_prob_3	accessibility_advantage_prob_4	accessibility_advantage_rationale	summary
1003	City_C	1004	City_D	166.677142	195.336539	175.191111	1	1	1204.842	2300	80.63	0.91	0.9	1	23	130.22	158.87	14.477246	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1003	City_C	1005	City_E	268.527842	320.839224	283.837273	0	0	3032.27	4600	149.752	0.87	0.87	1	19	213.89	260.95	7.281088	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1004	City_D	1001	City_A	336.602536	398.406803	358.165864	0	0	4077.014	6900	272.004	0.83	0.84	1	16	265.6	324.03	4.937814	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1004	City_D	1002	City_B	262.245494	311.114871	285.436486	0	0	3049.026	4600	177.364	0.87	0.87	1	19	207.41	253.04	7.508694	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1004	City_D	1003	City_C	166.005635	192.817321	174.616452	1	1	1204.842	2300	80.63	0.91	0.9	1	22	128.54	156.82	14.028823	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1004	City_D	1005	City_E	164.198191	191.873159	179.2206	1	0	1827.428	2300	69.122	0.91	0.9	1	24	127.92	156.06	15.3787	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1005	City_E	1001	City_A	432.776583	518.312697	460.710533	0	0	5904.442	9200	341.126	0.79	0.81	0	0	345.54	421.56	0.0	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1005	City_E	1002	City_B	348.746897	405.522283	382.506356	0	0	4876.454	6900	246.486	0.83	0.84	1	18	270.35	329.83	5.457357	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1005	City_E	1003	City_C	263.568578	303.695716	282.480902	0	0	3032.27	4600	149.752	0.87	0.87	1	22	202.46	247.0	8.906883	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
1005	City_E	1004	City_D	171.380703	203.502657	187.582971	1	0	1827.428	2300	69.122	0.91	0.9	1	26	135.67	165.52	15.708072	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	3	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	Synthetic placeholder rationale.	4	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.07500000298023224	0.699999988079071	Synthetic placeholder rationale.	0	0.7200000286102295	0.699999988079071	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	1	0.7200000286102295	0.699999988079071	0.07500001043081284	0.7000000476837158	0.07500001043081284	0.07500001043081284	0.07500001043081284	Synthetic placeholder rationale.	2	0.7200000286102295	0.699999988079071	0.07500000298023224	0.07500000298023224	0.699999988079071	0.07500000298023224	0.07500000298023224	Synthetic placeholder rationale.	Synthetic placeholder pair relation profile.
