date	city_id	city_name	is_weekend	is_holiday	holiday_type	month	day_of_week	temp_mean	wind_speed	snow_flag	dewpoint_temperature
2024-01-24	1002	City_B	0	0	NONE	1	3	4.916146	1.526901	0	0.375892
2024-01-24	1003	City_C	0	0	NONE	1	3	4.660205	1.733873	0	-0.589414
2024-01-24	1004	City_D	0	0	NONE	1	3	6.063637	1.879712	0	0.903642
2024-01-24	1005	City_E	0	0	NONE	1	3	6.770135	2.14213	0	1.903799
2024-01-25	1001	City_A	0	0	NONE	1	4	3.533736	1.237002	0	-1.634113
2024-01-25	1002	City_B	0	0	NONE	1	4	4.816643	1.441273	0	0.177989
2024-01-25	1003	City_C	0	0	NONE	1	4	5.643655	1.70121	0	0.233328
2024-01-25	1004	City_D	0	0	NONE	1	4	6.159705	1.881312	0	0.958314
2024-01-25	1005	City_E	0	0	NONE	1	4	6.449999	2.091509	0	1.694892
2024-01-26	1001	City_A	0	0	NONE	1	5	4.153648	1.346731	0	-1.091343
2024-01-26	1002	City_B	0	0	NONE	1	5	5.054271	1.514389	0	0.073663
2024-01-26	1003	City_C	0	0	NONE	1	5	5.184972	1.636034	0	0.040153
2024-01-26	1004	City_D	0	0	NONE	1	5	6.500367	1.838671	0	1.414406
2024-01-26	1005	City_E	0	0	NONE	1	5	6.874424	2.032828	0	1.558368
2024-01-27	1001	City_A	1	0	NONE	1	6	5.052187	1.332727	0	-0.111266
2024-01-27	1002	City_B	1	0	NONE	1	6	5.068177	1.524879	0	0.39182
2024-01-27	1003	City_C	1	0	NONE	1	6	6.116741	1.682828	0	1.115975
2024-01-27	1004	City_D	1	0	NONE	1	6	7.145394	1.897903	0	1.653352
2024-01-27	1005	City_E	1	0	NONE	1	6	7.917938	2.01428	0	2.690095
2024-01-28	1001	City_A	1	0	NONE	1	7	5.789673	1.210128	0	1.236866
2024-01-28	1002	City_B	1	0	NONE	1	7	6.250102	1.465447	0	0.975479
2024-01-28	1003	City_C	1	0	NONE	1	7	6.775189	1.697839	0	1.452061
2024-01-28	1004	City_D	1	0	NONE	1	7	7.409481	1.82203	0	2.04868
2024-01-28	1005	City_E	1	0	NONE	1	7	7.691176	2.080841	0	2.371976
2024-01-29	1001	City_A	0	0	NONE	1	1	6.14846	1.267309	0	1.255542
2024-01-29	1002	City_B	0	0	NONE	1	1	6.973589	1.546339	0	1.60073
2024-01-29	1003	City_C	0	0	NONE	1	1	7.00598	1.63312	0	1.849906
2024-01-29	1004	City_D	0	0	NONE	1	1	8.07121	1.910209	0	3.00479
2024-01-29	1005	City_E	0	0	NONE	1	1	8.428717	2.124282	0	3.218184
2024-01-30	1001	City_A	0	0	NONE	1	2	7.413539	1.33354	0	2.443583
2024-01-30	1002	City_B	0	0	NONE	1	2	8.171358	1.540331	0	3.611871
2024-01-30	1003	City_C	0	0	NONE	1	2	9.141871	1.687866	0	4.446384
2024-01-30	1004	City_D	0	0	NONE	1	2	8.59774	1.832114	0	3.998583
2024-01-30	1005	City_E	0	0	NONE	1	2	9.039337	2.06341	0	4.363198
2024-01-31	1001	City_A	0	0	NONE	1	3	8.313024	1.206626	0	3.411759
2024-01-31	1002	City_B	0	0	NONE	1	3	8.891486	1.542297	0	3.814625
2024-01-31	1003	City_C	0	0	NONE	1	3	9.426475	1.625551	0	3.947841
2024-01-31	1004	City_D	0	0	NONE	1	3	9.326349	1.874051	0	3.855464
2024-01-31	1005	City_E	0	0	NONE	1	3	10.434602	2.059629	0	5.34985
2024-02-01	1001	City_A	0	0	NONE	2	4	9.141445	1.256789	0	4.546805
2024-02-01	1002	City_B	0	0	NONE	2	4	9.238754	1.508467	0	4.349657
2024-02-01	1003	City_C	0	0	NONE	2	4	10.349958	1.684401	0	5.094418
2024-02-01	1004	City_D	0	0	NONE	2	4	10.585447	1.924018	0	5.157942
2024-02-01	1005	City_E	0	0	NONE	2	4	11.491746	2.100342	0	6.93917
2024-02-02	1001	City_A	0	0	NONE	2	5	9.451325	1.316236	0	4.454735
2024-02-02	1002	City_B	0	0	NONE	2	5	10.330003	1.544812	0	4.866423
2024-02-02	1003	City_C	0	0	NONE	2	5	10.56238	1.628141	0	5.468107
2024-02-02	1004	City_D	0	0	NONE	2	5	11.448339	1.85617	0	6.847233
2024-02-02	1005	City_E	0	0	NONE	2	5	12.272655	2.072265	0	7.208262
2024-02-03	1001	City_A	1	0	NONE	2	6	10.738128	1.278338	0	6.023801
2024-02-03	1002	City_B	1	0	NONE	2	6	10.901617	1.428271	0	6.057476
2024-02-03	1003	City_C	1	0	NONE	2	6	11.121235	1.742098	0	6.216241
2024-02-03	1004	City_D	1	0	NONE	2	6	12.31593	1.946163	0	7.735194
2024-02-03	1005	City_E	1	0	NONE	2	6	13.014296	2.130711	0	7.880062
2024-02-04	1001	City_A	1	0	NONE	2	7	10.821457	1.209468	0	5.352704
2024-02-04	1002	City_B	1	0	NONE	2	7	11.917379	1.428405	0	7.131332
2024-02-04	1003	City_C	1	0	NONE	2	7	11.721784	1.614143	0	6.354481
2024-02-04	1004	City_D	1	0	NONE	2	7	13.156416	1.924503	0	7.680518
2024-02-04	1005	City_E	1	0	NONE	2	7	13.534521	2.141507	0	8.907586
2024-02-05	1001	City_A	0	0	NONE	2	1	12.209029	1.232806	0	7.193273
2024-02-05	1002	City_B	0	0	NONE	2	1	12.29432	1.546579	0	7.55796
2024-02-05	1003	City_C	0	0	NONE	2	1	12.534508	1.62304	0	7.971179
2024-02-05	1004	City_D	0	0	NONE	2	1	13.031841	1.885285	0	7.619392
2024-02-05	1005	City_E	0	0	NONE	2	1	14.124801	2.093898	0	9.422934
2024-02-06	1001	City_A	0	0	NONE	2	2	11.695855	1.228186	0	7.088542
2024-02-06	1002	City_B	0	0	NONE	2	2	11.750041	1.477932	0	6.741848
2024-02-06	1003	City_C	0	0	NONE	2	2	12.828231	1.749222	0	7.84195
2024-02-06	1004	City_D	0	0	NONE	2	2	14.052562	1.863265	0	9.485737
2024-02-06	1005	City_E	0	0	NONE	2	2	13.647952	2.034195	0	8.510343
2024-02-07	1001	City_A	0	0	NONE	2	3	11.99419	1.310486	0	7.034481
2024-02-07	1002	City_B	0	0	NONE	2	3	12.007233	1.511781	0	7.376078
2024-02-07	1003	City_C	0	0	NONE	2	3	13.628105	1.694024	0	8.380835
2024-02-07	1004	City_D	0	0	NONE	2	3	13.701783	1.840888	0	9.091059
2024-02-07	1005	City_E	0	0	NONE	2	3	13.795232	2.023163	0	9.097565
2024-02-08	1001	City_A	0	0	NONE	2	4	11.75157	1.236113	0	6.890759
2024-02-08	1002	City_B	0	0	NONE	2	4	12.710204	1.470123	0	7.818144
2024-02-08	1003	City_C	0	0	NONE	2	4	12.335211	1.712767	0	7.521364
2024-02-08	1004	City_D	0	0	NONE	2	4	13.831026	1.819634	0	8.892204
2024-02-08	1005	City_E	0	0	NONE	2	4	14.73633	2.055391	0	10.000332
2024-02-09	1001	City_A	0	0	NONE	2	5	11.420455	1.318951	0	6.072618
2024-02-09	1002	City_B	0	0	NONE	2	5	12.03212	1.530937	0	6.642221
2024-02-09	1003	City_C	0	0	NONE	2	5	13.340195	1.660249	0	8.57211
2024-02-09	1004	City_D	0	0	NONE	2	5	14.149766	1.940821	0	9.305125
2024-02-09	1005	City_E	0	0	NONE	2	5	13.88293	2.044445	0	9.21313
2024-02-10	1001	City_A	1	0	NONE	2	6	11.474153	1.316369	0	6.202304
2024-02-10	1002	City_B	1	0	NONE	2	6	12.058926	1.525269	0	7.345851
2024-02-10	1003	City_C	1	0	NONE	2	6	12.675871	1.685675	0	7.181793
2024-02-10	1004	City_D	1	0	NONE	2	6	13.402392	1.8312	0	8.383478
2024-02-10	1005	City_E	1	0	NONE	2	6	14.084183	2.013356	0	9.188948
2024-02-11	1001	City_A	1	0	NONE	2	7	11.515828	1.243414	0	6.219767
2024-02-11	1002	City_B	1	0	NONE	2	7	11.485505	1.520408	0	6.719475
2024-02-11	1003	City_C	1	0	NONE	2	7	12.07163	1.638209	0	7.436592
2024-02-11	1004	City_D	1	0	NONE	2	7	12.501351	1.860307	0	7.776661
2024-02-11	1005	City_E	1	0	NONE	2	7	12.661785	2.059879	0	8.126668
2024-02-12	1001	City_A	0	0	NONE	2	1	9.762695	1.323076	0	4.513342
2024-02-12	1002	City_B	0	0	NONE	2	1	10.766796	1.417677	0	6.028458
2024-02-12	1003	City_C	0	0	NONE	2	1	11.572524	1.675792	0	6.48988
2024-02-12	1004	City_D	0	0	NONE	2	1	12.079679	1.918034	0	6.666525
2024-02-12	1005	City_E	0	0	NONE	2	1	13.260294	2.110478	0	8.082322
2024-02-13	1001	City_A	0	0	NONE	2	2	9.535979	1.250528	0	4.429616
2024-02-13	1002	City_B	0	0	NONE	2	2	10.372757	1.524439	0	5.848306
2024-02-13	1003	City_C	0	0	NONE	2	2	10.226679	1.706788	0	5.163156
2024-02-13	1004	City_D	0	0	NONE	2	2	11.918315	1.808281	0	7.070039
2024-02-13	1005	City_E	0	0	NONE	2	2	11.81162	2.004634	0	6.915184
2024-02-14	1001	City_A	0	0	NONE	2	3	8.766065	1.321763	0	3.916502
2024-02-14	1002	City_B	0	0	NONE	2	3	9.688043	1.421154	0	4.215697
2024-02-14	1003	City_C	0	0	NONE	2	3	10.082285	1.738285	0	5.250122
2024-02-14	1004	City_D	0	0	NONE	2	3	10.874163	1.831766	0	6.284162
2024-02-14	1005	City_E	0	0	NONE	2	3	10.672572	2.010696	0	5.182749
2024-02-15	1001	City_A	0	0	NONE	2	4	8.268491	1.328461	0	3.690747
2024-02-15	1002	City_B	0	0	NONE	2	4	8.725528	1.44615	0	4.008905
2024-02-15	1003	City_C	0	0	NONE	2	4	8.890196	1.736469	0	4.095177
2024-02-15	1004	City_D	0	0	NONE	2	4	9.573745	1.843475	0	4.519459
2024-02-15	1005	City_E	0	0	NONE	2	4	11.083978	2.09155	0	5.960431
2024-02-16	1001	City_A	0	0	NONE	2	5	7.753295	1.210778	0	2.737608
2024-02-16	1002	City_B	0	0	NONE	2	5	6.793803	1.538253	0	1.800296
2024-02-16	1003	City_C	0	0	NONE	2	5	8.853507	1.74433	0	3.90293
2024-02-16	1004	City_D	0	0	NONE	2	5	9.088974	1.832537	0	4.493787
2024-02-16	1005	City_E	0	0	NONE	2	5	9.565191	2.064792	0	4.295949
2024-02-17	1001	City_A	1	0	NONE	2	6	6.441124	1.287367	0	0.947602
2024-02-17	1002	City_B	1	0	NONE	2	6	7.346109	1.479016	0	2.207082
2024-02-17	1003	City_C	1	0	NONE	2	6	6.729978	1.73994	0	2.026117
2024-02-17	1004	City_D	1	0	NONE	2	6	8.430877	1.924926	0	3.627675
2024-02-17	1005	City_E	1	0	NONE	2	6	9.117265	2.147843	0	3.632219
2024-02-18	1001	City_A	1	0	NONE	2	7	5.91341	1.22655	0	0.757537
2024-02-18	1002	City_B	1	0	NONE	2	7	6.129124	1.409742	0	1.574189
2024-02-18	1003	City_C	1	0	NONE	2	7	6.572086	1.603259	0	1.223293
2024-02-18	1004	City_D	1	0	NONE	2	7	7.60621	1.890985	0	2.661522
2024-02-18	1005	City_E	1	0	NONE	2	7	7.615015	2.01077	0	2.312262
2024-02-19	1001	City_A	0	0	NONE	2	1	4.224263	1.296601	0	-0.886141
2024-02-19	1002	City_B	0	0	NONE	2	1	5.707275	1.521578	0	0.495569
2024-02-19	1003	City_C	0	0	NONE	2	1	6.637226	1.671253	0	1.53382
2024-02-19	1004	City_D	0	0	NONE	2	1	5.965011	1.806383	0	1.241421
2024-02-19	1005	City_E	0	0	NONE	2	1	6.807013	2.06209	0	2.130346
